451174,NSPTRG00000003570
451175,NSPTRG00000003571
451177,NSPTRG00000003575
451179,NSPTRG00000003577
451181,NSPTRG00000003578
451183,NSPTRG00000048933
451188,NSPTRG00000003653
451191,NSPTRG00000003656
451193,NSPTRG00000052064
451194,NSPTRG00000003659
451195,NSPTRG00000034232
451197,NSPTRG00000003664
451198,NSPTRG00000047318
451199,NSPTRG00000003666
451200,NSPTRG00000003667
451205,NSPTRG00000003681
451206,NSPTRG00000003684
451207,NSPTRG00000003685
451208,NSPTRG00000047622
451209,NSPTRG00000023823
451210,NSPTRG00000003688
451211,NSPTRG00000024209
451213,NSPTRG00000003696
451214,NSPTRG00000003700
451215,NSPTRG00000003701
451218,NSPTRG00000003709
451219,NSPTRG00000003710
451220,NSPTRG00000003712
451222,NSPTRG00000003714
451223,NSPTRG00000003715
451225,NSPTRG00000003718
451227,NSPTRG00000003721
451228,NSPTRG00000003724
451229,NSPTRG00000003727
451230,NSPTRG00000003728
451231,NSPTRG00000039991
451233,NSPTRG00000003736
451234,NSPTRG00000003737
451235,NSPTRG00000003739
451236,NSPTRG00000003740
451237,NSPTRG00000003742
451238,NSPTRG00000003743
451239,NSPTRG00000003745
451241,NSPTRG00000003747
451242,NSPTRG00000003751
451243,NSPTRG00000041542
451244,NSPTRG00000003753
451246,NSPTRG00000003754
451248,NSPTRG00000003760
451249,NSPTRG00000003762
451252,NSPTRG00000003766
451253,NSPTRG00000003768
451254,NSPTRG00000003770
451258,NSPTRG00000003776
451259,NSPTRG00000049492
451261,NSPTRG00000003780
451263,NSPTRG00000034359
451265,NSPTRG00000003789
451266,NSPTRG00000003790
451267,NSPTRG00000003791
451268,NSPTRG00000003792
451269,NSPTRG00000047249
451271,NSPTRG00000003794
451272,NSPTRG00000003795
451273,NSPTRG00000023694
451274,NSPTRG00000003796
451275,NSPTRG00000003799
451276,NSPTRG00000003801
451277,NSPTRG00000003804
451278,NSPTRG00000003805
451279,NSPTRG00000003806
451280,NSPTRG00000003807
451281,NSPTRG00000003809
451283,NSPTRG00000003812
451285,NSPTRG00000003818
451286,NSPTRG00000003820
451287,NSPTRG00000024042
451288,NSPTRG00000003822
451290,NSPTRG00000003828
451292,NSPTRG00000003831
451297,NSPTRG00000003843
451298,NSPTRG00000003844
451299,NSPTRG00000003845
451301,NSPTRG00000003847
451304,NSPTRG00000003852
451305,NSPTRG00000003853
451306,NSPTRG00000003856
451307,NSPTRG00000003857
451309,NSPTRG00000003859
451310,NSPTRG00000003860
451311,NSPTRG00000003861
451313,NSPTRG00000003863
451314,NSPTRG00000003864
451315,NSPTRG00000028537
451317,NSPTRG00000003869
451318,NSPTRG00000003870
451320,NSPTRG00000051376
451321,NSPTRG00000003872
